lead_id,company_size,industry,website_visits,pages_viewed,time_on_site_seconds,email_opens,email_clicks,form_submissions,content_downloads,webinar_attendance,days_since_first_touch,lead_source,actual_converted,predicted_probability,predicted_class
LEAD_6436,Large,Manufacturing,12,24,476,3,3,4,7,0,67,Website,1,0.9305,1
LEAD_6437,Large,Manufacturing,32,2,1488,14,8,3,2,1,55,Website,1,0.8284,1
LEAD_6438,Medium,Education,41,14,1776,11,1,0,2,0,80,Paid Ad,0,0.3979,0
LEAD_6439,Small,Finance,50,8,1218,0,0,2,6,2,87,Social Media,0,0.5818,1
LEAD_6440,Enterprise,Healthcare,19,13,640,0,0,5,0,1,119,Paid Ad,1,0.7621,1
LEAD_6441,Medium,Manufacturing,29,11,1286,9,3,1,0,3,142,Event,1,0.3646,0
LEAD_6442,Small,Healthcare,35,21,1015,14,3,3,4,2,160,Referral,0,0.6249,1
LEAD_6443,Small,Technology,38,30,274,8,8,0,6,3,83,Social Media,0,0.5455,1
LEAD_6444,Medium,Finance,9,2,45,8,4,0,6,3,70,Paid Ad,1,0.7908,1
LEAD_6445,Enterprise,Retail,11,27,1194,2,2,2,4,3,35,Event,1,0.6199,1
LEAD_6446,Enterprise,Retail,15,24,953,11,6,3,8,2,127,Referral,1,0.9557,1
LEAD_6447,Large,Retail,12,4,919,10,10,3,0,0,162,Referral,0,0.3685,0
LEAD_6448,Medium,Retail,11,6,525,2,2,2,5,0,58,Paid Ad,1,0.5896,1
LEAD_6449,Enterprise,Manufacturing,41,19,641,2,2,0,7,0,154,Paid Ad,0,0.5093,1
LEAD_6450,Large,Technology,32,17,304,7,6,3,7,0,61,Website,0,0.7971,1
LEAD_6451,Medium,Retail,18,22,186,14,2,1,8,3,179,Paid Ad,0,0.547,1
LEAD_6452,Small,Healthcare,39,28,376,0,0,5,4,1,50,Social Media,1,0.432,0
LEAD_6453,Small,Education,47,4,853,13,8,0,6,2,174,Referral,0,0.4286,0
LEAD_6454,Medium,Finance,10,7,648,14,2,3,0,1,65,Website,0,0.3287,0
LEAD_6455,Large,Finance,40,18,813,1,1,0,3,2,154,Referral,0,0.6414,1
LEAD_6456,Small,Healthcare,48,13,1054,4,1,5,1,0,47,Social Media,0,0.5505,1
LEAD_6457,Small,Manufacturing,42,30,823,2,2,1,6,2,150,Paid Ad,1,0.9426,1
LEAD_6458,Large,Technology,45,5,361,1,1,1,5,3,157,Referral,1,0.8041,1
LEAD_6459,Medium,Technology,9,13,1040,10,10,1,6,1,79,Social Media,0,0.535,1
LEAD_6460,Large,Retail,8,6,1175,14,4,4,1,3,101,Event,1,0.7213,1
LEAD_6461,Large,Finance,2,25,236,3,3,5,3,1,24,Website,1,0.99,1
LEAD_6462,Medium,Manufacturing,8,30,474,9,2,5,3,0,84,Event,1,0.7352,1
LEAD_6463,Medium,Finance,16,24,1770,3,3,1,0,0,78,Event,1,0.4061,0
LEAD_6464,Large,Retail,10,12,1291,14,10,2,0,0,178,Referral,1,0.4558,0
LEAD_6465,Large,Retail,10,17,364,11,1,2,4,0,144,Website,1,0.5819,1
LEAD_6466,Large,Education,41,12,238,12,4,4,8,3,107,Social Media,1,0.9262,1
LEAD_6467,Small,Retail,50,27,298,11,1,2,5,1,8,Social Media,0,0.3512,0
LEAD_6468,Medium,Healthcare,10,3,179,0,0,0,2,1,107,Referral,1,0.5656,1
LEAD_6469,Medium,Education,25,9,699,8,8,2,0,1,75,Website,0,0.6326,1
LEAD_6470,Enterprise,Healthcare,22,21,1342,2,2,3,2,2,17,Paid Ad,1,0.8886,1
LEAD_6471,Large,Technology,20,27,608,0,0,1,1,0,175,Social Media,1,0.533,1
LEAD_6472,Medium,Education,8,12,334,1,0,0,1,3,89,Paid Ad,1,0.1655,0
LEAD_6473,Medium,Healthcare,18,28,997,15,1,1,7,3,165,Website,1,0.7117,1
LEAD_6474,Enterprise,Retail,33,17,729,6,6,3,8,1,103,Paid Ad,1,0.756,1
LEAD_6475,Medium,Finance,3,16,1342,13,9,1,7,3,67,Website,1,0.8716,1
LEAD_6476,Enterprise,Finance,15,22,881,10,8,3,8,2,103,Referral,1,0.9585,1
LEAD_6477,Large,Technology,35,21,1739,5,2,2,1,0,148,Paid Ad,1,0.4938,0
LEAD_6478,Small,Technology,22,23,956,7,7,4,5,0,40,Event,1,0.6525,1
LEAD_6479,Small,Manufacturing,32,5,149,9,7,3,5,0,143,Website,1,0.1955,0
LEAD_6480,Enterprise,Retail,3,25,1259,13,4,3,7,1,103,Social Media,0,0.645,1
LEAD_6481,Large,Technology,29,29,1588,8,5,2,3,1,177,Event,0,0.8196,1
LEAD_6482,Medium,Finance,30,9,168,11,10,3,2,0,45,Event,1,0.7852,1
LEAD_6483,Enterprise,Retail,13,28,330,8,2,5,4,3,78,Social Media,1,0.7927,1
LEAD_6484,Medium,Retail,37,14,425,2,0,0,2,1,74,Event,1,0.5478,1
LEAD_6485,Large,Healthcare,40,5,857,9,6,4,4,3,140,Website,1,0.99,1
LEAD_6486,Medium,Technology,5,14,1273,3,3,2,8,0,111,Event,1,0.5829,1
LEAD_6487,Enterprise,Technology,32,3,126,11,5,2,4,0,178,Event,1,0.2923,0
LEAD_6488,Enterprise,Retail,40,3,1173,6,6,3,3,2,17,Paid Ad,1,0.8455,1
LEAD_6489,Medium,Finance,25,16,1757,2,1,5,6,3,23,Referral,1,0.9596,1
LEAD_6490,Small,Technology,29,21,591,3,0,5,4,1,51,Paid Ad,1,0.6299,1
LEAD_6491,Medium,Finance,27,22,1043,15,0,4,0,0,178,Referral,0,0.4565,0
LEAD_6492,Enterprise,Technology,2,12,388,9,9,5,3,1,93,Referral,1,0.8245,1
LEAD_6493,Small,Healthcare,34,24,895,5,5,2,1,0,31,Event,1,0.4772,0
LEAD_6494,Large,Retail,41,7,294,15,9,0,7,0,116,Social Media,0,0.8593,1
LEAD_6495,Medium,Finance,14,7,992,1,1,4,0,2,16,Paid Ad,0,0.5203,1
LEAD_6496,Small,Education,1,4,1721,11,9,2,5,0,149,Website,0,0.01,0
LEAD_6497,Medium,Retail,11,4,1358,8,0,4,2,2,169,Paid Ad,1,0.3921,0
LEAD_6498,Large,Technology,38,30,1548,7,3,3,5,2,42,Referral,1,0.99,1
LEAD_6499,Enterprise,Retail,8,7,829,15,1,4,8,2,156,Website,1,0.8792,1
LEAD_6500,Medium,Technology,28,7,472,12,8,4,3,1,152,Event,0,0.4562,0
LEAD_6501,Large,Education,25,3,789,11,10,3,3,3,15,Referral,1,0.99,1
LEAD_6502,Small,Healthcare,11,18,1629,14,6,0,8,2,122,Referral,1,0.567,1
LEAD_6503,Enterprise,Healthcare,1,11,86,6,6,0,3,3,30,Paid Ad,1,0.7622,1
LEAD_6504,Enterprise,Healthcare,3,4,1662,5,5,5,0,3,176,Referral,1,0.6413,1
LEAD_6505,Medium,Retail,28,9,339,10,1,1,4,1,110,Event,1,0.4498,0
LEAD_6506,Small,Finance,42,4,392,4,4,3,1,3,74,Paid Ad,0,0.4386,0
LEAD_6507,Enterprise,Technology,27,1,450,10,6,4,6,3,22,Referral,1,0.9145,1
LEAD_6508,Large,Education,8,10,1616,3,2,4,2,3,94,Social Media,0,0.7372,1
LEAD_6509,Large,Manufacturing,30,22,1244,1,1,1,3,2,164,Event,0,0.6996,1
LEAD_6510,Medium,Finance,50,28,748,2,2,5,5,3,114,Event,1,0.6367,1
LEAD_6511,Medium,Retail,39,28,1027,7,0,3,1,2,122,Social Media,0,0.6793,1
LEAD_6512,Medium,Healthcare,20,12,1375,6,6,5,1,0,81,Event,1,0.8509,1
LEAD_6513,Large,Technology,25,28,513,9,1,5,5,2,85,Referral,1,0.99,1
LEAD_6514,Enterprise,Healthcare,11,18,1254,5,1,3,5,0,110,Event,1,0.7293,1
LEAD_6515,Small,Education,24,1,974,5,3,4,5,2,43,Social Media,1,0.5845,1
LEAD_6516,Medium,Education,2,27,1432,9,2,5,0,3,21,Website,1,0.7155,1
LEAD_6517,Small,Retail,23,8,1615,1,1,4,1,2,154,Referral,1,0.562,1
LEAD_6518,Large,Healthcare,23,16,1383,1,1,2,8,1,91,Event,1,0.9236,1
LEAD_6519,Large,Retail,6,13,798,8,8,3,3,2,56,Referral,1,0.99,1
LEAD_6520,Medium,Healthcare,1,24,69,0,0,2,6,1,105,Paid Ad,1,0.3933,0
LEAD_6521,Enterprise,Finance,11,27,132,13,7,3,1,2,6,Paid Ad,1,0.9274,1
LEAD_6522,Medium,Finance,11,23,683,10,3,4,8,1,17,Paid Ad,0,0.7363,1
LEAD_6523,Enterprise,Education,45,24,814,6,1,1,0,2,47,Paid Ad,1,0.6196,1
LEAD_6524,Medium,Retail,21,13,1078,8,6,4,6,1,92,Website,1,0.8916,1
LEAD_6525,Medium,Healthcare,1,11,1372,2,2,1,4,1,38,Referral,1,0.4339,0
LEAD_6526,Medium,Manufacturing,8,19,79,8,6,3,0,1,130,Referral,0,0.2679,0
LEAD_6527,Medium,Technology,17,19,1252,11,1,5,7,3,92,Website,1,0.9489,1
LEAD_6528,Medium,Finance,6,13,352,7,7,1,8,1,28,Social Media,1,0.7932,1
LEAD_6529,Large,Finance,50,25,129,2,1,4,7,3,87,Website,1,0.99,1
LEAD_6530,Large,Manufacturing,44,20,1021,7,5,4,8,1,72,Referral,1,0.67,1
LEAD_6531,Small,Finance,47,24,1297,8,0,2,3,2,119,Referral,0,0.6682,1
LEAD_6532,Medium,Retail,29,12,1672,0,0,2,2,0,167,Website,0,0.01,0
LEAD_6533,Enterprise,Manufacturing,49,16,678,14,6,0,1,0,168,Referral,1,0.629,1
LEAD_6534,Small,Manufacturing,48,26,616,12,10,2,4,0,37,Website,1,0.2318,0
LEAD_6535,Large,Education,16,27,1491,15,0,4,1,1,95,Event,1,0.5788,1
LEAD_6536,Enterprise,Finance,44,3,1041,13,1,3,7,2,23,Event,1,0.8085,1
LEAD_6537,Enterprise,Manufacturing,6,27,1496,11,2,3,0,3,80,Social Media,1,0.7292,1
LEAD_6538,Small,Technology,29,20,1649,9,4,3,7,2,178,Event,0,0.2437,0
LEAD_6539,Enterprise,Education,30,18,212,9,6,5,0,1,64,Website,1,0.99,1
LEAD_6540,Enterprise,Manufacturing,50,12,1328,6,2,1,0,3,164,Social Media,0,0.5171,1
LEAD_6541,Medium,Technology,44,5,796,15,0,1,6,2,144,Social Media,1,0.8277,1
LEAD_6542,Enterprise,Finance,34,29,932,10,3,4,8,0,102,Referral,0,0.7434,1
LEAD_6543,Large,Manufacturing,8,20,889,13,8,2,2,1,62,Referral,1,0.5283,1
LEAD_6544,Large,Retail,14,28,146,15,5,5,5,3,152,Website,1,0.99,1
LEAD_6545,Enterprise,Education,5,15,501,6,6,0,1,1,58,Social Media,0,0.4625,0
LEAD_6546,Medium,Finance,28,25,1161,6,1,1,8,1,171,Referral,0,0.3837,0
LEAD_6547,Medium,Technology,18,9,95,6,4,2,7,2,66,Social Media,1,0.7254,1
LEAD_6548,Medium,Manufacturing,11,19,1632,4,4,5,7,0,50,Social Media,0,0.6387,1
LEAD_6549,Small,Education,20,25,1758,9,4,1,3,2,176,Referral,0,0.4857,0
LEAD_6550,Medium,Retail,31,2,1682,0,0,3,0,2,44,Referral,1,0.6136,1
LEAD_6551,Large,Technology,27,17,590,8,7,5,3,0,65,Referral,1,0.766,1
LEAD_6552,Large,Retail,50,22,140,13,5,3,3,1,8,Event,0,0.9162,1
LEAD_6553,Medium,Technology,44,20,1327,3,3,3,0,0,89,Social Media,0,0.3685,0
LEAD_6554,Medium,Education,3,20,376,5,5,0,7,1,78,Referral,1,0.5511,1
LEAD_6555,Large,Education,40,6,946,2,2,0,0,2,55,Paid Ad,1,0.7642,1
LEAD_6556,Medium,Education,4,6,416,10,10,0,2,0,19,Paid Ad,0,0.4879,0
LEAD_6557,Enterprise,Manufacturing,36,2,917,4,4,1,1,3,179,Website,0,0.6215,1
LEAD_6558,Medium,Retail,32,25,105,7,2,4,5,0,122,Paid Ad,1,0.4993,0
LEAD_6559,Enterprise,Healthcare,37,12,1052,14,0,2,8,1,44,Referral,1,0.99,1
LEAD_6560,Enterprise,Finance,43,20,165,5,5,3,2,3,163,Paid Ad,0,0.847,1
LEAD_6561,Medium,Technology,4,21,896,3,3,2,4,2,171,Event,0,0.7727,1
LEAD_6562,Large,Education,10,30,1366,6,6,5,6,2,101,Website,1,0.8003,1
LEAD_6563,Medium,Healthcare,7,13,1724,11,6,2,3,2,65,Referral,1,0.6977,1
LEAD_6564,Small,Technology,50,8,367,15,0,4,3,0,12,Paid Ad,1,0.5408,1
LEAD_6565,Enterprise,Technology,30,28,983,0,0,2,8,3,95,Event,1,0.6954,1
LEAD_6566,Enterprise,Technology,10,13,88,6,0,2,8,1,23,Website,1,0.8608,1
LEAD_6567,Large,Retail,18,30,1176,7,4,4,1,3,66,Social Media,1,0.7225,1
LEAD_6568,Medium,Retail,45,15,257,7,2,4,0,2,31,Social Media,1,0.5453,1
LEAD_6569,Medium,Healthcare,11,10,212,2,0,2,8,1,131,Social Media,1,0.4714,0
LEAD_6570,Small,Retail,43,29,738,12,10,3,7,3,141,Social Media,1,0.8528,1
LEAD_6571,Small,Technology,44,24,401,13,6,0,1,1,68,Referral,0,0.4948,0
LEAD_6572,Medium,Healthcare,5,10,775,0,0,0,0,2,73,Website,1,0.4682,0
LEAD_6573,Small,Healthcare,47,4,298,14,8,0,7,1,132,Referral,0,0.7394,1
LEAD_6574,Small,Finance,11,16,462,1,1,1,4,2,63,Referral,0,0.5142,1
LEAD_6575,Large,Manufacturing,8,4,1379,2,2,4,7,3,65,Event,1,0.99,1
LEAD_6576,Small,Healthcare,35,12,499,6,1,5,5,2,23,Social Media,1,0.4538,0
LEAD_6577,Small,Finance,3,4,47,1,1,1,0,3,139,Paid Ad,0,0.1135,0
LEAD_6578,Medium,Education,30,1,474,13,1,3,2,1,59,Paid Ad,1,0.6599,1
LEAD_6579,Medium,Manufacturing,14,19,1283,15,4,0,8,0,33,Website,0,0.3906,0
LEAD_6580,Large,Education,12,12,635,10,6,4,4,3,153,Referral,1,0.9641,1
LEAD_6581,Enterprise,Education,34,23,84,5,5,3,2,2,20,Paid Ad,0,0.6736,1
LEAD_6582,Large,Retail,10,25,342,10,6,3,3,2,36,Paid Ad,1,0.8771,1
LEAD_6583,Large,Education,34,22,928,3,1,5,0,2,123,Social Media,0,0.6294,1
LEAD_6584,Large,Manufacturing,11,9,1657,7,0,2,5,0,133,Referral,0,0.477,0
LEAD_6585,Enterprise,Healthcare,37,16,784,3,0,3,5,3,35,Social Media,1,0.962,1
LEAD_6586,Large,Finance,2,20,1767,4,2,5,1,1,110,Social Media,1,0.7552,1
LEAD_6587,Medium,Retail,4,5,504,15,10,1,5,1,68,Referral,0,0.4634,0
LEAD_6588,Medium,Education,2,9,987,13,3,4,4,2,96,Website,1,0.4947,0
LEAD_6589,Enterprise,Retail,38,13,1041,5,5,1,5,2,155,Event,1,0.7129,1
LEAD_6590,Large,Retail,10,6,1536,3,3,0,4,3,128,Website,1,0.8986,1
LEAD_6591,Large,Technology,22,17,436,3,3,3,2,0,168,Website,0,0.401,0
LEAD_6592,Enterprise,Manufacturing,23,16,789,2,2,0,8,3,57,Paid Ad,0,0.8575,1
LEAD_6593,Enterprise,Retail,42,19,1282,6,6,3,1,3,52,Event,1,0.99,1
LEAD_6594,Medium,Manufacturing,6,18,1389,14,3,1,5,0,69,Paid Ad,0,0.5067,1
LEAD_6595,Small,Retail,28,9,1345,0,0,5,7,0,133,Website,0,0.4009,0
LEAD_6596,Enterprise,Technology,20,25,721,8,8,1,1,1,84,Paid Ad,0,0.6952,1
LEAD_6597,Large,Manufacturing,46,19,1715,6,5,1,8,2,145,Event,1,0.7128,1
LEAD_6598,Large,Healthcare,43,20,1771,5,2,0,4,3,51,Social Media,1,0.4472,0
LEAD_6599,Enterprise,Manufacturing,45,28,282,2,2,1,5,1,167,Website,1,0.399,0
LEAD_6600,Medium,Finance,42,7,1633,4,3,5,5,0,106,Website,0,0.4715,0
LEAD_6601,Enterprise,Healthcare,25,10,1571,8,3,4,2,0,110,Social Media,1,0.7257,1
LEAD_6602,Enterprise,Healthcare,32,18,396,10,7,4,7,3,86,Website,1,0.99,1
LEAD_6603,Medium,Healthcare,22,21,1497,1,1,2,3,1,51,Referral,1,0.9248,1
LEAD_6604,Enterprise,Healthcare,42,30,783,10,6,3,0,3,16,Paid Ad,1,0.6665,1
LEAD_6605,Small,Manufacturing,48,9,1720,13,0,4,4,2,102,Social Media,0,0.4984,0
LEAD_6606,Large,Manufacturing,14,22,77,2,2,1,5,0,120,Website,0,0.3403,0
LEAD_6607,Small,Manufacturing,50,7,345,9,1,0,2,2,109,Social Media,1,0.4755,0
LEAD_6608,Small,Education,17,30,160,1,1,2,1,0,146,Website,0,0.2773,0
LEAD_6609,Medium,Retail,46,3,892,14,2,3,8,3,121,Paid Ad,1,0.7535,1
LEAD_6610,Medium,Education,9,10,1136,6,5,3,1,0,100,Referral,0,0.1694,0
LEAD_6611,Enterprise,Education,6,19,277,7,7,3,8,1,49,Paid Ad,1,0.99,1
LEAD_6612,Medium,Retail,30,8,148,12,0,5,3,3,179,Paid Ad,1,0.99,1
LEAD_6613,Small,Education,20,15,985,7,2,3,5,1,135,Social Media,0,0.2501,0
LEAD_6614,Large,Technology,40,30,983,9,9,4,0,2,130,Paid Ad,1,0.9538,1
LEAD_6615,Small,Manufacturing,49,3,1593,11,8,4,3,2,92,Paid Ad,1,0.99,1
LEAD_6616,Enterprise,Healthcare,10,3,60,5,1,4,1,2,55,Website,1,0.6012,1
LEAD_6617,Enterprise,Retail,8,27,1294,3,3,0,6,0,152,Paid Ad,0,0.5321,1
LEAD_6618,Large,Finance,38,24,1731,10,3,1,2,3,7,Referral,1,0.66,1
LEAD_6619,Enterprise,Technology,47,7,1493,7,6,3,6,2,32,Social Media,1,0.8289,1
LEAD_6620,Enterprise,Education,19,21,1098,3,3,0,5,3,128,Paid Ad,1,0.7328,1
LEAD_6621,Large,Manufacturing,40,15,1590,6,6,2,0,3,6,Social Media,1,0.7255,1
LEAD_6622,Small,Manufacturing,47,16,711,4,4,1,0,2,106,Paid Ad,0,0.5283,1
LEAD_6623,Medium,Manufacturing,16,3,400,9,8,3,0,3,47,Social Media,1,0.8378,1
LEAD_6624,Small,Education,19,15,1259,9,3,0,2,3,75,Paid Ad,0,0.4036,0
LEAD_6625,Small,Manufacturing,7,5,867,2,2,5,0,3,145,Event,1,0.5753,1
LEAD_6626,Large,Technology,42,2,186,14,10,2,1,3,117,Referral,1,0.8411,1
LEAD_6627,Enterprise,Manufacturing,47,27,1497,0,0,2,1,0,14,Event,0,0.6802,1
LEAD_6628,Medium,Technology,15,17,1062,4,4,1,6,2,114,Website,0,0.6014,1
LEAD_6629,Medium,Technology,17,25,1568,9,0,2,8,3,75,Event,1,0.9223,1
LEAD_6630,Small,Finance,16,29,1035,13,7,3,2,3,9,Event,1,0.9751,1
LEAD_6631,Large,Education,10,1,698,8,8,1,7,2,103,Event,1,0.7117,1
LEAD_6632,Enterprise,Retail,17,2,793,0,0,5,4,2,4,Paid Ad,1,0.6307,1
LEAD_6633,Medium,Technology,22,27,1418,4,4,0,6,2,79,Referral,1,0.5526,1
LEAD_6634,Large,Retail,35,21,611,7,7,5,5,2,128,Website,0,0.8837,1
LEAD_6635,Large,Manufacturing,2,12,989,7,5,4,8,2,68,Paid Ad,1,0.9689,1
LEAD_6636,Small,Education,21,15,122,4,4,1,0,1,151,Website,0,0.3028,0
LEAD_6637,Medium,Healthcare,24,25,1593,3,0,5,3,0,148,Event,1,0.5306,1
LEAD_6638,Large,Finance,33,14,1589,9,9,5,4,2,157,Paid Ad,1,0.6957,1
LEAD_6639,Enterprise,Education,6,29,637,5,5,4,5,3,157,Social Media,1,0.8078,1
LEAD_6640,Enterprise,Healthcare,6,5,553,2,2,3,4,1,74,Website,1,0.784,1
LEAD_6641,Small,Manufacturing,23,6,1649,4,4,2,0,1,77,Paid Ad,0,0.358,0
LEAD_6642,Medium,Education,25,13,1799,15,0,4,8,0,74,Social Media,0,0.7169,1
LEAD_6643,Large,Retail,12,27,140,14,6,4,5,1,103,Social Media,1,0.5792,1
LEAD_6644,Enterprise,Manufacturing,13,26,401,12,9,3,0,1,104,Referral,0,0.5406,1
LEAD_6645,Large,Finance,36,22,749,0,0,3,5,2,82,Referral,1,0.8358,1
LEAD_6646,Large,Education,39,26,1013,0,0,3,0,1,73,Event,0,0.5417,1
LEAD_6647,Small,Manufacturing,8,26,1773,9,5,4,2,3,8,Website,1,0.4048,0
LEAD_6648,Enterprise,Manufacturing,3,17,1669,12,3,3,6,1,166,Website,1,0.8892,1
LEAD_6649,Enterprise,Technology,48,14,1248,11,2,0,5,3,176,Social Media,1,0.99,1
LEAD_6650,Enterprise,Finance,22,22,312,13,9,0,0,0,78,Event,0,0.1767,0
LEAD_6651,Large,Manufacturing,18,3,252,9,7,2,6,1,61,Referral,0,0.5349,1
LEAD_6652,Medium,Finance,23,13,1290,3,0,3,1,0,128,Referral,1,0.617,1
LEAD_6653,Medium,Technology,9,5,197,1,1,4,4,1,119,Paid Ad,0,0.3019,0
LEAD_6654,Medium,Retail,4,9,869,8,8,3,8,1,118,Social Media,1,0.446,0
LEAD_6655,Enterprise,Healthcare,45,18,399,6,6,1,0,3,34,Social Media,1,0.7495,1
LEAD_6656,Medium,Manufacturing,13,18,1138,3,2,4,8,2,100,Event,1,0.9319,1
LEAD_6657,Enterprise,Manufacturing,24,2,291,4,4,3,6,0,116,Event,0,0.4582,0
LEAD_6658,Enterprise,Manufacturing,19,18,1022,3,1,1,5,3,115,Paid Ad,1,0.9731,1
LEAD_6659,Large,Finance,23,27,959,13,5,4,3,3,39,Referral,1,0.99,1
LEAD_6660,Large,Manufacturing,5,13,1436,3,3,0,2,3,107,Referral,1,0.3896,0
LEAD_6661,Large,Healthcare,30,13,640,5,5,5,2,1,11,Referral,1,0.8363,1
LEAD_6662,Large,Retail,13,12,1567,9,0,2,3,3,85,Paid Ad,1,0.7221,1
LEAD_6663,Small,Technology,28,8,1181,9,9,2,4,0,63,Social Media,1,0.203,0
LEAD_6664,Medium,Retail,45,5,1609,13,1,1,8,1,42,Paid Ad,1,0.5939,1
LEAD_6665,Medium,Retail,5,29,413,1,1,3,0,3,102,Paid Ad,0,0.6393,1
LEAD_6666,Medium,Education,11,10,738,9,8,2,6,3,50,Website,1,0.9119,1
LEAD_6667,Medium,Finance,6,9,329,6,3,2,5,1,179,Website,1,0.258,0
LEAD_6668,Small,Finance,10,9,542,3,3,1,2,1,68,Paid Ad,1,0.1464,0
LEAD_6669,Medium,Finance,32,19,536,15,0,4,6,1,132,Event,1,0.5022,1
LEAD_6670,Medium,Healthcare,42,19,845,14,2,0,1,0,52,Event,1,0.3706,0
LEAD_6671,Large,Finance,26,19,1576,11,0,0,1,3,132,Referral,0,0.6826,1
LEAD_6672,Enterprise,Healthcare,28,27,211,13,8,0,4,1,163,Event,0,0.5274,1
LEAD_6673,Small,Technology,46,10,129,11,10,5,2,2,68,Website,1,0.9674,1
LEAD_6674,Medium,Retail,14,13,1241,1,1,3,8,0,117,Website,1,0.4743,0
LEAD_6675,Medium,Finance,32,4,1104,8,3,4,3,1,117,Website,1,0.7016,1
LEAD_6676,Enterprise,Technology,19,10,366,14,6,0,3,2,109,Social Media,0,0.8068,1
LEAD_6677,Enterprise,Finance,46,24,747,10,10,3,3,0,91,Referral,0,0.8654,1
LEAD_6678,Small,Healthcare,5,25,1096,12,1,0,7,3,119,Event,0,0.5645,1
LEAD_6679,Small,Healthcare,36,25,499,14,1,0,2,0,97,Social Media,0,0.3572,0
LEAD_6680,Small,Healthcare,15,19,566,4,4,5,7,3,168,Referral,1,0.8887,1
LEAD_6681,Large,Healthcare,20,6,1309,7,4,2,4,3,42,Paid Ad,1,0.989,1
LEAD_6682,Large,Retail,21,10,53,2,2,1,0,2,73,Event,0,0.5797,1
LEAD_6683,Large,Manufacturing,19,29,311,3,3,0,0,3,121,Referral,0,0.3255,0
LEAD_6684,Medium,Technology,15,4,1314,0,0,5,6,2,40,Referral,1,0.9001,1
LEAD_6685,Medium,Technology,19,24,370,9,4,5,1,2,147,Referral,1,0.8557,1
LEAD_6686,Medium,Education,39,23,493,4,4,1,5,0,101,Website,0,0.5391,1
LEAD_6687,Medium,Retail,24,18,591,3,0,3,5,1,134,Paid Ad,0,0.2786,0
LEAD_6688,Medium,Retail,8,27,257,15,1,5,3,1,43,Social Media,1,0.5317,1
LEAD_6689,Large,Technology,44,4,852,6,2,3,1,2,78,Event,1,0.6554,1
LEAD_6690,Small,Retail,50,2,462,11,0,0,8,3,148,Paid Ad,1,0.4876,0
LEAD_6691,Large,Finance,9,23,94,6,6,2,3,2,69,Event,1,0.8778,1
LEAD_6692,Large,Technology,30,27,1147,0,0,3,1,1,18,Social Media,1,0.9879,1
LEAD_6693,Small,Education,35,5,1502,6,6,3,0,2,40,Social Media,0,0.1725,0
LEAD_6694,Small,Technology,27,25,1607,10,4,3,3,2,16,Website,1,0.7956,1
LEAD_6695,Enterprise,Healthcare,15,4,670,15,7,5,2,1,142,Referral,1,0.8272,1
LEAD_6696,Small,Technology,26,30,848,9,7,2,3,3,121,Event,1,0.5427,1
LEAD_6697,Enterprise,Finance,5,23,1573,0,0,3,7,0,110,Referral,1,0.7823,1
LEAD_6698,Enterprise,Education,15,8,311,9,8,1,7,1,31,Referral,1,0.9474,1
LEAD_6699,Small,Manufacturing,9,13,1478,1,1,2,5,2,9,Referral,0,0.8449,1
LEAD_6700,Large,Finance,8,29,1314,6,4,4,6,2,126,Referral,1,0.5651,1
LEAD_6701,Large,Education,8,15,408,3,3,0,5,3,180,Website,0,0.112,0
LEAD_6702,Small,Manufacturing,28,17,951,5,5,2,1,2,31,Referral,1,0.3386,0
LEAD_6703,Enterprise,Technology,49,5,176,7,7,0,4,2,154,Referral,1,0.4042,0
LEAD_6704,Enterprise,Manufacturing,33,11,1228,9,1,3,6,0,44,Paid Ad,1,0.6839,1
LEAD_6705,Small,Technology,41,18,715,3,3,0,7,3,167,Social Media,1,0.6358,1
LEAD_6706,Enterprise,Retail,8,28,1579,2,2,3,1,2,10,Social Media,0,0.5759,1
LEAD_6707,Small,Healthcare,29,21,640,7,7,3,7,0,85,Paid Ad,1,0.9171,1
LEAD_6708,Large,Education,11,14,1628,4,2,3,6,2,2,Website,0,0.867,1
LEAD_6709,Enterprise,Retail,12,12,917,6,2,0,1,0,18,Event,0,0.2278,0
LEAD_6710,Enterprise,Retail,25,12,1224,4,4,3,6,3,28,Referral,1,0.99,1
LEAD_6711,Enterprise,Retail,33,10,708,15,4,4,4,0,34,Website,1,0.7015,1
LEAD_6712,Enterprise,Education,6,16,1176,11,3,2,6,1,53,Website,0,0.7882,1
LEAD_6713,Small,Finance,50,25,819,11,0,0,8,0,159,Event,1,0.2847,0
LEAD_6714,Large,Manufacturing,44,14,479,11,5,1,8,3,164,Website,1,0.99,1
LEAD_6715,Small,Education,33,5,1086,13,3,4,0,0,1,Paid Ad,0,0.4293,0
LEAD_6716,Large,Retail,18,14,1070,5,1,1,2,3,167,Referral,0,0.3893,0
LEAD_6717,Small,Technology,32,16,115,1,1,4,3,2,93,Event,0,0.5457,1
LEAD_6718,Medium,Education,16,25,354,1,1,0,2,2,112,Paid Ad,1,0.5314,1
LEAD_6719,Large,Retail,28,3,110,8,0,5,5,3,27,Social Media,1,0.7852,1
LEAD_6720,Medium,Finance,20,3,1082,13,8,3,7,2,48,Paid Ad,1,0.99,1
LEAD_6721,Large,Technology,28,25,1375,10,0,2,7,0,167,Referral,1,0.8148,1
LEAD_6722,Medium,Finance,41,28,705,8,5,1,8,0,2,Paid Ad,1,0.7929,1
