customer_id,gender,age,age_group,income,income_bracket,region,city_tier,customer_segment,acquisition_channel,tenure_months,lifetime_value,total_purchases,avg_order_value,last_purchase_days,email_open_rate,website_visits_monthly,app_sessions_monthly,support_tickets,satisfaction_score,nps_category,is_churned,churn_probability
CUST_11020,Female,21,18-25,69326,Medium,East,Tier 1,Regular,Social Media,1,399,1,399,15,0.21,0,10,3,3.3,Detractor,0,0.133
CUST_11021,Male,20,18-25,55576,Medium,Central,Tier 1,Regular,Paid Search,2,514,1,514,8,0.131,0,16,2,3.39,Detractor,0,0.118
CUST_11022,Male,38,36-45,71882,Medium,Central,Tier 2,Regular,Organic,42,14209,125,113.67,88,0.3,0,7,2,3.41,Detractor,0,0.182
CUST_11023,Female,41,36-45,84181,Medium,East,Tier 1,New,Offline Event,2,286,0,286,12,0.304,1,5,0,4.28,Passive,0,0.132
CUST_11024,Other,35,26-35,86912,Medium,West,Tier 2,Regular,Organic,46,13962,93,150.13,84,0.25,3,7,3,3.08,Detractor,0,0.211
CUST_11025,Male,45,36-45,92223,Medium,North,Tier 1,Churned,Social Media,49,2558,8,319.75,130,0.023,0,6,4,1.2,Detractor,1,1
CUST_11026,Male,33,26-35,93359,Medium,South,Tier 3,New,Organic,3,703,2,351.5,70,0.306,1,11,3,3.08,Detractor,1,0.3
CUST_11027,Male,32,26-35,100444,High,West,Tier 2,Regular,Partner,9,4129,5,825.8,52,0.298,0,8,2,3.14,Detractor,0,0.179
CUST_11028,Male,31,26-35,88684,Medium,Central,Tier 2,Regular,Organic,59,36058,127,283.92,23,0.271,4,11,3,3.61,Passive,0,0.108
CUST_11029,Other,25,18-25,39761,Low,Central,Tier 1,Budget,Social Media,26,1850,21,88.1,73,0.196,1,15,1,3.12,Detractor,0,0.248
CUST_11030,Other,23,18-25,82532,Medium,Central,Tier 2,New,Social Media,5,955,3,318.33,52,0.145,0,6,2,3.61,Passive,0,0.232
CUST_11031,Male,41,36-45,72826,Medium,East,Tier 1,Budget,Social Media,12,1498,17,88.12,33,0.395,0,7,1,3.41,Detractor,0,0.186
CUST_11032,Male,18,18-25,98870,Medium,South,Tier 3,New,Social Media,1,93,0,93,39,0.514,1,9,1,3.14,Detractor,0,0.268
CUST_11033,Male,26,26-35,88378,Medium,East,Tier 3,New,Referral,1,227,0,227,73,0.326,1,16,3,3.44,Detractor,0,0.266
CUST_11034,Other,20,18-25,71869,Medium,West,Tier 1,New,Referral,5,629,1,629,86,0.206,1,14,1,3.11,Detractor,1,0.31
CUST_11035,Male,45,36-45,146861,High,Central,Tier 3,Premium,Organic,4,9349,10,934.9,27,0.265,29,0,0,4.23,Passive,0,0
CUST_11036,Other,41,36-45,125158,High,Central,Tier 2,Regular,Offline Event,37,41682,95,438.76,70,0.495,0,16,2,3.59,Passive,0,0.149
CUST_11037,Male,33,26-35,117763,High,North,Tier 2,Regular,Social Media,41,43310,66,656.21,53,0.053,7,8,3,3.31,Detractor,1,0.162
CUST_11038,Male,36,36-45,87071,Medium,North,Tier 1,Churned,Organic,20,1078,1,1078,173,0,1,2,6,1.01,Detractor,1,1
CUST_11039,Female,18,18-25,124535,High,North,Tier 1,Regular,Social Media,32,17346,29,598.14,64,0.343,3,12,1,3.73,Passive,0,0.13
CUST_11040,Male,49,46-55,96387,Medium,Central,Tier 3,Regular,Organic,47,16166,46,351.43,62,0.289,7,7,2,3.85,Passive,0,0.116
CUST_11041,Male,18,18-25,81920,Medium,West,Tier 1,Regular,Referral,50,18946,78,242.9,57,0.25,0,16,2,3.01,Detractor,0,0.195
CUST_11042,Female,27,26-35,172345,High,West,Tier 1,Premium,Organic,39,59998,163,368.09,2,0.401,18,18,0,3.55,Passive,0,0
CUST_11043,Female,39,36-45,77491,Medium,Central,Tier 2,Regular,Paid Search,23,9841,67,146.88,5,0.219,3,6,2,3.06,Detractor,0,0.148
CUST_11044,Male,41,36-45,106099,High,North,Tier 1,New,Organic,3,460,2,230,51,0.213,0,0,0,3.41,Detractor,0,0.251
CUST_11045,Male,37,36-45,53232,Medium,North,Tier 1,Budget,Referral,58,10610,15,707.33,40,0.214,3,0,1,3.09,Detractor,0,0.224
CUST_11046,Other,18,18-25,91086,Medium,South,Tier 1,New,Organic,1,201,0,201,51,0.27,0,11,2,3.51,Passive,0,0.24
CUST_11047,Other,25,18-25,25773,Low,West,Tier 2,Budget,Social Media,45,4507,48,93.9,69,0.195,1,9,2,3.47,Detractor,1,0.21
CUST_11048,Male,48,46-55,145028,High,West,Tier 2,Regular,Social Media,14,15511,18,861.72,54,0.273,4,9,2,4.21,Passive,0,0.073
CUST_11049,Other,41,36-45,248973,Premium,Central,Tier 3,Premium,Organic,54,174032,81,2148.54,24,0.375,17,6,1,4,Passive,0,0
CUST_11050,Male,30,26-35,67208,Medium,Central,Tier 3,New,Paid Search,6,999,3,333,37,0.277,0,14,1,4.36,Passive,0,0.144
CUST_11051,Male,28,26-35,118501,High,North,Tier 1,Regular,Social Media,22,17285,29,596.03,52,0.258,8,16,0,4.08,Passive,0,0.084
CUST_11052,Female,20,18-25,54949,Medium,South,Tier 1,Budget,Social Media,58,7998,15,533.2,62,0.341,1,11,0,3.84,Passive,0,0.167
CUST_11053,Female,24,18-25,60172,Medium,South,Tier 1,New,Organic,3,301,0,301,80,0.105,0,8,3,3.25,Detractor,0,0.29
CUST_11054,Female,38,36-45,47939,Low,West,Tier 1,Budget,Social Media,49,7738,68,113.79,47,0.252,2,4,2,2.98,Detractor,1,0.24
CUST_11055,Female,30,26-35,110336,High,Central,Tier 3,Regular,Paid Search,59,29402,88,334.11,43,0.279,3,12,1,3.9,Passive,0,0.095
CUST_11056,Male,57,55+,196340,High,North,Tier 1,Premium,Organic,42,75727,218,347.37,9,0.323,11,4,1,3.98,Passive,0,0
CUST_11057,Male,23,18-25,58074,Medium,South,Tier 1,New,Organic,6,345,2,172.5,3,0.179,0,9,3,2.93,Detractor,0,0.26
CUST_11058,Female,28,26-35,53053,Medium,Central,Tier 2,Budget,Offline Event,37,7049,17,414.65,51,0.385,2,10,3,2.88,Detractor,0,0.254
CUST_11059,Male,18,18-25,53685,Medium,East,Tier 2,Budget,Social Media,41,7501,17,441.24,41,0.222,3,7,2,2.82,Detractor,1,0.252
CUST_11060,Male,35,26-35,58165,Medium,Central,Tier 1,Regular,Referral,46,17525,67,261.57,81,0.209,5,10,2,3.02,Detractor,0,0.215
CUST_11061,Female,18,18-25,35278,Low,South,Tier 2,Budget,Referral,10,687,10,68.7,7,0.209,3,22,3,2.96,Detractor,1,0.21
CUST_11062,Female,27,26-35,76039,Medium,East,Tier 2,Budget,Paid Search,1,189,1,189,20,0.261,0,10,2,3.19,Detractor,0,0.198
CUST_11063,Male,44,36-45,164376,High,Central,Tier 2,Premium,Paid Search,13,39428,21,1877.52,8,0.189,10,8,0,4.39,Passive,0,0
CUST_11064,Male,44,36-45,179037,High,Central,Tier 2,Premium,Paid Search,9,17101,28,610.75,7,0.253,26,2,3,3.68,Passive,0,0
CUST_11065,Male,33,26-35,93754,Medium,South,Tier 1,New,Organic,6,1517,5,303.4,75,0.401,1,18,0,4.49,Passive,0,0.163
CUST_11066,Other,40,36-45,54355,Medium,Central,Tier 2,Budget,Partner,60,6525,68,95.96,75,0.27,3,8,1,3.05,Detractor,0,0.257
CUST_11067,Other,46,46-55,112860,High,West,Tier 1,New,Offline Event,4,758,3,252.67,48,0.238,0,6,3,3.61,Passive,0,0.229
CUST_11068,Male,22,18-25,125246,High,Central,Tier 2,New,Offline Event,6,845,1,845,4,0.165,0,12,1,3.99,Passive,0,0.154
CUST_11069,Female,33,26-35,58361,Medium,South,Tier 3,New,Paid Search,5,819,2,409.5,34,0.445,1,15,1,3.67,Passive,0,0.21
CUST_11070,Female,44,36-45,88046,Medium,Central,Tier 3,Budget,Organic,17,3112,14,222.29,31,0.137,0,5,2,3.47,Detractor,0,0.179
CUST_11071,Female,41,36-45,169090,High,South,Tier 2,Premium,Paid Search,7,13895,52,267.21,3,0.193,22,5,2,3.61,Passive,0,0
CUST_11072,Male,33,26-35,104854,High,West,Tier 2,Regular,Referral,34,14468,68,212.76,87,0.066,4,14,2,3.2,Detractor,0,0.202
CUST_11073,Female,47,46-55,115409,High,North,Tier 3,Regular,Referral,28,21577,56,385.3,9,0.326,11,5,3,3.22,Detractor,0,0.136
CUST_11074,Female,36,36-45,123400,High,South,Tier 1,Regular,Organic,41,38726,35,1106.46,17,0.138,4,6,3,3.9,Passive,0,0.074
CUST_11075,Male,24,18-25,61543,Medium,West,Tier 2,Budget,Social Media,31,3149,38,82.87,1,0.275,3,12,2,3.63,Passive,0,0.137
CUST_11076,Other,32,26-35,98220,Medium,Central,Tier 3,Regular,Paid Search,19,6821,48,142.1,82,0.095,4,11,3,3.04,Detractor,0,0.213
CUST_11077,Female,28,26-35,73643,Medium,West,Tier 3,New,Social Media,2,256,0,256,48,0.244,1,18,0,3.75,Passive,0,0.215
CUST_11078,Female,31,26-35,115537,High,South,Tier 3,Regular,Organic,23,18838,57,330.49,52,0.382,0,18,2,3.24,Detractor,0,0.169
CUST_11079,Male,27,26-35,69995,Medium,Central,Tier 2,Regular,Referral,7,3131,7,447.29,76,0.209,0,6,2,3.44,Detractor,0,0.169
CUST_11080,Male,51,46-55,112086,High,East,Tier 2,New,Offline Event,4,449,2,224.5,41,0.257,1,3,1,4.26,Passive,1,0.158
CUST_11081,Female,18,18-25,34361,Low,East,Tier 2,Budget,Paid Search,15,2376,8,297,49,0.287,2,10,0,3.11,Detractor,0,0.229
CUST_11082,Male,18,18-25,57146,Medium,Central,Tier 2,Regular,Partner,15,4025,7,575,10,0.295,6,11,1,2.71,Detractor,1,0.187
CUST_11083,Other,18,18-25,73420,Medium,Central,Tier 3,Regular,Social Media,32,11749,82,143.28,82,0.303,6,7,3,3.29,Detractor,1,0.189
CUST_11084,Other,18,18-25,43738,Low,Central,Tier 1,Budget,Partner,14,1818,14,129.86,84,0.161,2,4,0,3.33,Detractor,0,0.236
CUST_11085,Female,25,18-25,157887,High,North,Tier 3,Premium,Social Media,47,87589,247,354.61,13,0.193,31,7,2,3.63,Passive,0,0
CUST_11086,Male,33,26-35,97959,Medium,Central,Tier 2,Churned,Social Media,18,1176,4,294,188,0.173,0,19,8,1,Detractor,1,1
CUST_11087,Female,42,36-45,67580,Medium,South,Tier 1,Budget,Paid Search,54,10572,52,203.31,19,0.165,2,6,2,3.2,Detractor,0,0.195
CUST_11088,Female,31,26-35,128347,High,Central,Tier 2,Regular,Social Media,32,29917,57,524.86,52,0.177,8,9,0,4.07,Passive,0,0.086
CUST_11089,Male,19,18-25,49048,Low,West,Tier 2,Regular,Paid Search,4,1086,6,181,67,0.274,0,9,0,3.77,Passive,0,0.128
CUST_11090,Female,27,26-35,81510,Medium,East,Tier 2,Budget,Paid Search,12,4254,15,283.6,34,0.359,2,4,0,3.05,Detractor,1,0.223
CUST_11091,Female,32,26-35,85935,Medium,Central,Tier 2,Regular,Referral,28,7774,68,114.32,41,0.336,0,11,1,3.27,Detractor,0,0.156
CUST_11092,Other,27,26-35,187377,High,East,Tier 3,Premium,Social Media,59,100081,310,322.84,2,0.333,31,11,1,4.08,Passive,0,0
CUST_11093,Male,39,36-45,104006,High,North,Tier 1,New,Organic,1,211,0,211,9,0.301,0,0,3,3.46,Detractor,1,0.212
CUST_11094,Male,28,26-35,71625,Medium,South,Tier 2,Regular,Paid Search,24,9553,28,341.18,2,0.183,10,8,3,3.26,Detractor,0,0.125
CUST_11095,Male,18,18-25,44098,Low,Central,Tier 3,Budget,Paid Search,21,2888,22,131.27,29,0.115,1,16,0,3.24,Detractor,1,0.2
CUST_11096,Male,18,18-25,25178,Low,South,Tier 2,Budget,Social Media,10,905,12,75.42,6,0.334,0,9,1,3.59,Passive,0,0.146
CUST_11097,Other,30,26-35,77896,Medium,North,Tier 2,Regular,Organic,10,2633,7,376.14,57,0.193,1,7,2,3.33,Detractor,0,0.164
CUST_11098,Male,29,26-35,96048,Medium,North,Tier 2,Regular,Social Media,18,16137,39,413.77,21,0.285,7,12,2,3.24,Detractor,0,0.143
CUST_11099,Female,28,26-35,43917,Low,Central,Tier 3,Budget,Social Media,37,4673,20,233.65,29,0.353,4,17,3,2.98,Detractor,0,0.225
CUST_11100,Male,39,36-45,52409,Medium,South,Tier 2,Churned,Organic,19,888,1,888,317,0.082,0,0,3,2.23,Detractor,1,1
CUST_11101,Male,31,26-35,81325,Medium,East,Tier 1,New,Organic,1,147,0,147,38,0.288,0,15,2,3.1,Detractor,0,0.271
CUST_11102,Other,18,18-25,57775,Medium,North,Tier 3,Budget,Partner,16,1830,18,101.67,29,0.221,1,5,0,2.99,Detractor,0,0.225
CUST_11103,Female,26,26-35,85646,Medium,West,Tier 2,Regular,Referral,3,1940,7,277.14,55,0.218,6,13,3,2.84,Detractor,1,0.211
CUST_11104,Male,39,36-45,68065,Medium,West,Tier 3,Budget,Referral,46,7431,47,158.11,57,0.174,2,6,0,3.85,Passive,0,0.162
CUST_11105,Female,38,36-45,64270,Medium,West,Tier 2,Churned,Social Media,5,164,1,164,244,0,1,5,3,1.48,Detractor,1,1
CUST_11106,Other,37,36-45,63220,Medium,South,Tier 2,Budget,Referral,29,5219,26,200.73,20,0.397,1,3,3,3,Detractor,0,0.216
CUST_11107,Male,28,26-35,69862,Medium,Central,Tier 1,Regular,Organic,48,12328,129,95.57,70,0.436,8,8,3,2.9,Detractor,0,0.217
CUST_11108,Male,18,18-25,60200,Medium,Central,Tier 3,Churned,Organic,2,86,0,86,295,0,0,13,2,2.08,Detractor,1,1
CUST_11109,Female,41,36-45,218285,Premium,Central,Tier 1,Premium,Social Media,10,37158,21,1769.43,18,0.193,16,4,3,4.06,Passive,0,0
CUST_11110,Female,33,26-35,112595,High,North,Tier 1,New,Social Media,4,836,1,836,79,0.146,1,11,1,3.59,Passive,0,0.256
CUST_11111,Female,23,18-25,99293,Medium,North,Tier 3,New,Social Media,6,671,1,671,85,0.306,0,10,0,4.25,Passive,0,0.195
CUST_11112,Male,32,26-35,82751,Medium,West,Tier 2,Churned,Paid Search,9,532,1,532,203,0,0,11,4,1.79,Detractor,1,1
CUST_11113,Other,18,18-25,46367,Low,South,Tier 1,Budget,Paid Search,5,585,4,146.25,7,0.16,0,12,2,2.4,Detractor,0,0.266
CUST_11114,Female,18,18-25,70817,Medium,Central,Tier 3,Regular,Paid Search,41,22684,104,218.12,69,0.118,1,8,3,3.04,Detractor,0,0.203
CUST_11115,Male,32,26-35,42585,Low,South,Tier 1,Budget,Partner,52,8163,30,272.1,55,0.172,1,17,2,3.04,Detractor,1,0.241
CUST_11116,Female,27,26-35,80522,Medium,West,Tier 2,Churned,Social Media,20,1322,1,1322,201,0.207,0,5,6,1.36,Detractor,1,1
CUST_11117,Female,28,26-35,62800,Medium,North,Tier 1,New,Partner,3,336,2,168,77,0.376,0,10,3,3.21,Detractor,0,0.292
CUST_11118,Female,38,36-45,124253,High,North,Tier 1,Churned,Organic,22,1809,6,301.5,245,0,0,5,2,2.28,Detractor,1,1
CUST_11119,Male,46,46-55,126291,High,North,Tier 2,Regular,Organic,17,13922,33,421.88,50,0.361,4,5,3,3.44,Detractor,0,0.147
CUST_11120,Male,34,26-35,84242,Medium,West,Tier 1,New,Paid Search,6,1073,2,536.5,37,0.118,0,5,0,4.04,Passive,0,0.176
CUST_11121,Male,18,18-25,32655,Low,East,Tier 1,Budget,Social Media,11,647,11,58.82,52,0.215,1,13,0,3.29,Detractor,0,0.214
CUST_11122,Male,33,26-35,30422,Low,East,Tier 3,Churned,Social Media,57,509,11,46.27,194,0.017,0,10,3,2.38,Detractor,1,1
CUST_11123,Female,18,18-25,20000,Low,Central,Tier 2,New,Referral,2,110,1,110,4,0.29,0,14,0,3.78,Passive,0,0.175
CUST_11124,Other,29,26-35,96349,Medium,West,Tier 2,New,Social Media,5,1256,2,628,58,0.119,1,9,3,3.62,Passive,0,0.236
CUST_11125,Female,53,46-55,196643,High,East,Tier 3,Premium,Partner,18,37270,129,288.91,2,0.379,30,9,1,4.33,Passive,0,0
CUST_11126,Other,20,18-25,20018,Low,North,Tier 1,New,Partner,6,211,2,105.5,29,0.34,0,11,3,3.36,Detractor,0,0.237
CUST_11127,Male,18,18-25,34915,Low,East,Tier 1,New,Social Media,4,162,1,162,79,0.289,1,12,2,3.52,Passive,0,0.263
CUST_11128,Female,26,26-35,80645,Medium,East,Tier 1,Regular,Organic,53,13368,99,135.03,32,0.198,4,13,2,3.78,Passive,0,0.098
CUST_11129,Female,19,18-25,75954,Medium,Central,Tier 3,New,Social Media,2,324,1,324,57,0.104,2,13,0,3.77,Passive,1,0.22
CUST_11130,Male,25,18-25,46778,Low,North,Tier 3,Budget,Organic,22,2711,25,108.44,27,0.336,0,11,2,3.35,Detractor,0,0.188
CUST_11131,Female,39,36-45,36476,Low,South,Tier 1,Budget,Offline Event,15,1834,9,203.78,31,0.286,1,7,0,3.39,Detractor,0,0.186
CUST_11132,Male,32,26-35,50190,Medium,Central,Tier 3,Budget,Paid Search,6,578,6,96.33,76,0.134,2,9,0,3.36,Detractor,1,0.226
CUST_11133,Male,26,26-35,95491,Medium,East,Tier 1,New,Social Media,2,336,1,336,55,0.304,1,9,0,3.49,Detractor,1,0.247
CUST_11134,Other,38,36-45,59777,Medium,West,Tier 3,New,Paid Search,2,242,0,242,9,0.25,2,2,0,3.96,Passive,0,0.161
CUST_11135,Female,40,36-45,190836,High,Central,Tier 1,Premium,Social Media,3,9975,11,906.82,17,0.214,25,2,0,4.49,Passive,0,0
CUST_11136,Male,25,18-25,55395,Medium,South,Tier 3,Budget,Organic,43,5195,60,86.58,10,0.196,2,11,3,2.71,Detractor,1,0.237
CUST_11137,Female,37,36-45,131051,High,North,Tier 1,Regular,Referral,56,32837,118,278.28,43,0.266,3,1,1,4.1,Passive,0,0.075
CUST_11138,Male,19,18-25,74671,Medium,East,Tier 3,Regular,Paid Search,27,12353,20,617.65,10,0.244,8,11,3,3.18,Detractor,0,0.141
CUST_11139,Female,25,18-25,94962,Medium,Central,Tier 1,Regular,Paid Search,9,4155,5,831,41,0.281,12,16,0,4.12,Passive,0,0.071
CUST_11140,Male,18,18-25,83086,Medium,North,Tier 3,Regular,Organic,49,13618,33,412.67,27,0.247,6,12,1,3.74,Passive,0,0.099
CUST_11141,Female,28,26-35,71076,Medium,Central,Tier 2,Regular,Partner,51,15238,56,272.11,77,0.245,9,9,1,3.73,Passive,0,0.14
CUST_11142,Other,20,18-25,68778,Medium,West,Tier 1,Regular,Organic,40,16209,99,163.73,23,0.24,7,9,0,3.9,Passive,0,0.079
CUST_11143,Male,38,36-45,53262,Medium,South,Tier 2,Budget,Social Media,43,6967,59,118.08,32,0.228,3,2,3,2.68,Detractor,0,0.258
CUST_11144,Female,41,36-45,131532,High,North,Tier 1,Regular,Paid Search,25,30454,37,823.08,43,0.216,3,0,1,3.65,Passive,0,0.12
CUST_11145,Other,37,36-45,83224,Medium,North,Tier 2,Regular,Social Media,20,6296,33,190.79,48,0.27,6,1,2,3.26,Detractor,0,0.164
CUST_11146,Male,42,36-45,63514,Medium,West,Tier 2,Churned,Social Media,15,499,2,249.5,298,0.179,0,5,4,1.32,Detractor,1,1
CUST_11147,Female,32,26-35,36802,Low,South,Tier 1,Churned,Offline Event,46,1327,6,221.17,167,0.053,0,16,8,1.11,Detractor,1,1
CUST_11148,Female,39,36-45,74629,Medium,South,Tier 2,New,Referral,2,230,0,230,85,0.221,2,0,0,4,Passive,0,0.22
CUST_11149,Female,36,36-45,72720,Medium,Central,Tier 1,Regular,Referral,38,19670,77,255.45,70,0.259,2,11,0,4.14,Passive,0,0.094
CUST_11150,Female,32,26-35,38970,Low,West,Tier 1,Budget,Paid Search,32,5091,26,195.81,49,0.393,2,13,0,2.99,Detractor,0,0.241
CUST_11151,Female,28,26-35,96985,Medium,West,Tier 3,New,Partner,1,192,0,192,36,0.205,0,23,3,3.29,Detractor,0,0.25
CUST_11152,Male,37,36-45,82049,Medium,West,Tier 1,New,Social Media,3,617,2,308.5,82,0.348,2,3,1,4.28,Passive,0,0.19
CUST_11153,Other,18,18-25,136016,High,North,Tier 2,Regular,Organic,38,43951,74,593.93,39,0.35,4,7,0,3.64,Passive,0,0.118
CUST_11154,Female,52,46-55,113653,High,West,Tier 2,Regular,Referral,19,14402,13,1107.85,53,0.108,5,0,1,3.93,Passive,0,0.1
CUST_11155,Other,27,26-35,82528,Medium,North,Tier 1,Regular,Partner,7,2418,17,142.24,74,0.35,4,10,2,3.02,Detractor,0,0.209
CUST_11156,Male,36,36-45,213115,Premium,South,Tier 1,Premium,Social Media,18,42882,125,343.06,14,0.323,10,6,0,4.64,Promoter,0,0
CUST_11157,Other,30,26-35,37557,Low,East,Tier 1,Budget,Paid Search,5,801,4,200.25,28,0.561,3,13,3,2.83,Detractor,1,0.24
CUST_11158,Other,30,26-35,110103,High,Central,Tier 3,Regular,Paid Search,2,753,2,376.5,21,0.272,3,4,3,3.1,Detractor,0,0.158
CUST_11159,Female,51,46-55,130726,High,Central,Tier 3,Regular,Offline Event,5,5621,10,562.1,32,0.237,5,6,2,3.23,Detractor,0,0.153
CUST_11160,Female,42,36-45,94147,Medium,North,Tier 1,Regular,Paid Search,28,9249,47,196.79,86,0.407,7,6,3,3.14,Detractor,1,0.207
CUST_11161,Female,18,18-25,82103,Medium,North,Tier 3,Regular,Offline Event,51,24520,51,480.78,18,0.259,2,8,0,3.18,Detractor,0,0.147
CUST_11162,Female,34,26-35,94319,Medium,North,Tier 1,Regular,Partner,36,27652,25,1106.08,12,0.39,7,6,2,3.51,Passive,0,0.109
CUST_11163,Male,28,26-35,28346,Low,Central,Tier 2,Budget,Social Media,55,4294,47,91.36,38,0.291,1,16,0,3.67,Passive,1,0.165
CUST_11164,Female,35,26-35,96725,Medium,East,Tier 3,New,Paid Search,4,451,2,225.5,37,0.32,2,7,0,4.17,Passive,1,0.164
CUST_11165,Male,41,36-45,117171,High,East,Tier 2,Regular,Paid Search,39,33228,113,294.05,24,0.172,5,4,1,3.88,Passive,0,0.082
CUST_11166,Female,41,36-45,90039,Medium,East,Tier 3,Regular,Paid Search,41,19918,70,284.54,9,0.353,2,0,2,3.28,Detractor,0,0.13
CUST_11167,Female,34,26-35,93342,Medium,West,Tier 2,Regular,Referral,39,16402,25,656.08,48,0.49,9,10,3,2.94,Detractor,0,0.196
CUST_11168,Female,31,26-35,102515,High,South,Tier 1,New,Organic,3,799,2,399.5,24,0.098,1,8,1,3.88,Passive,0,0.182
CUST_11169,Female,41,36-45,139786,High,East,Tier 1,Regular,Social Media,1,853,2,426.5,11,0.149,14,6,1,3.53,Passive,1,0.106
CUST_11170,Other,57,55+,95992,Medium,West,Tier 3,Regular,Social Media,51,34569,82,421.57,14,0.256,3,0,3,2.78,Detractor,0,0.183
CUST_11171,Male,18,18-25,179904,High,North,Tier 2,Premium,Referral,1,2731,2,1365.5,17,0.24,16,16,1,3.68,Passive,0,0
CUST_11172,Female,22,18-25,32977,Low,South,Tier 1,Budget,Social Media,1,106,0,106,20,0.157,1,7,0,3.25,Detractor,1,0.191
CUST_11173,Male,31,26-35,79707,Medium,Central,Tier 2,Regular,Referral,8,2902,21,138.19,14,0.184,0,11,2,3.46,Detractor,0,0.115
CUST_11174,Female,44,36-45,44651,Low,South,Tier 1,Churned,Referral,38,669,9,74.33,313,0.045,0,8,5,1.39,Detractor,1,1
CUST_11175,Male,18,18-25,47987,Low,Central,Tier 3,Budget,Referral,2,188,1,188,10,0.334,2,5,2,2.64,Detractor,1,0.244
CUST_11176,Other,48,46-55,212446,Premium,East,Tier 3,Premium,Paid Search,49,161013,338,476.37,30,0.204,14,0,2,3.62,Passive,0,0.013
CUST_11177,Female,22,18-25,45543,Low,Central,Tier 1,New,Paid Search,5,501,4,125.25,29,0.32,1,5,0,4.7,Promoter,0,0.104
CUST_11178,Female,29,26-35,91517,Medium,Central,Tier 2,Regular,Paid Search,10,3416,25,136.64,80,0.225,0,11,1,4.27,Passive,0,0.089
CUST_11179,Other,42,36-45,25088,Low,Central,Tier 1,Budget,Organic,36,2323,24,96.79,64,0.279,0,2,2,3.58,Passive,1,0.194
CUST_11180,Male,27,26-35,40883,Low,West,Tier 2,New,Social Media,6,252,2,126,20,0.072,0,8,0,4.13,Passive,0,0.154
CUST_11181,Female,18,18-25,57344,Medium,South,Tier 1,Budget,Organic,24,4060,7,580,52,0.205,3,14,0,3.62,Passive,0,0.181
CUST_11182,Male,33,26-35,57681,Medium,South,Tier 1,Budget,Referral,33,4641,28,165.75,52,0.206,1,8,2,2.9,Detractor,0,0.252
CUST_11183,Female,47,46-55,68405,Medium,South,Tier 1,Churned,Partner,1,44,0,44,213,0.072,0,6,2,2.33,Detractor,1,1
CUST_11184,Male,33,26-35,111634,High,East,Tier 1,Churned,Organic,20,852,2,426,216,0.174,0,15,4,1.93,Detractor,1,1
CUST_11185,Male,25,18-25,57646,Medium,Central,Tier 3,Budget,Social Media,54,8638,68,127.03,2,0.281,2,9,1,3.37,Detractor,0,0.165
CUST_11186,Other,35,26-35,55514,Medium,East,Tier 3,Regular,Social Media,12,5957,31,192.16,42,0.106,0,7,0,4.03,Passive,0,0.082
CUST_11187,Other,18,18-25,64580,Medium,West,Tier 1,Regular,Partner,45,20292,32,634.12,21,0.318,5,13,1,3.74,Passive,1,0.094
CUST_11188,Female,45,36-45,117845,High,West,Tier 2,Regular,Offline Event,58,21891,128,171.02,76,0.296,6,1,0,3.59,Passive,0,0.153
CUST_11189,Male,44,36-45,81379,Medium,North,Tier 3,Regular,Paid Search,15,8288,26,318.77,39,0.019,2,3,0,3.95,Passive,0,0.087
CUST_11190,Other,46,46-55,66037,Medium,North,Tier 1,New,Social Media,2,176,1,176,63,0.217,0,6,0,4.04,Passive,1,0.198
CUST_11191,Male,30,26-35,49164,Low,West,Tier 1,Budget,Paid Search,54,6198,61,101.61,87,0.228,3,8,2,3.07,Detractor,1,0.264
CUST_11192,Other,26,26-35,67238,Medium,Central,Tier 3,Budget,Paid Search,1,165,1,165,28,0.298,2,17,3,2.8,Detractor,0,0.243
CUST_11193,Male,20,18-25,23675,Low,East,Tier 2,Budget,Social Media,47,2739,26,105.35,2,0.26,1,10,1,3.78,Passive,0,0.123
CUST_11194,Male,30,26-35,66724,Medium,North,Tier 2,New,Partner,4,735,2,367.5,44,0.308,1,3,3,3.52,Passive,1,0.235
CUST_11195,Other,70,55+,173895,High,South,Tier 2,Premium,Offline Event,42,93708,196,478.1,14,0.156,8,3,1,3.88,Passive,0,0
CUST_11196,Female,30,26-35,66557,Medium,West,Tier 2,Regular,Organic,29,6321,60,105.35,62,0.205,2,12,3,3.37,Detractor,1,0.164
CUST_11197,Other,18,18-25,55655,Medium,South,Tier 1,Regular,Paid Search,53,18963,121,156.72,83,0.147,3,13,2,3.33,Detractor,0,0.185
CUST_11198,Male,31,26-35,113243,High,South,Tier 1,New,Paid Search,6,948,4,237,32,0.138,0,13,1,3.71,Passive,0,0.206
CUST_11199,Female,53,46-55,191072,High,South,Tier 1,Premium,Referral,43,144599,282,512.76,13,0.21,17,0,2,3.9,Passive,0,0
CUST_11200,Other,26,26-35,80080,Medium,South,Tier 3,New,Social Media,3,482,2,241,44,0.428,0,13,2,3.7,Passive,0,0.216
CUST_11201,Female,36,36-45,226750,Premium,East,Tier 1,Premium,Social Media,19,46043,76,605.83,26,0.395,9,0,3,4,Passive,0,0
CUST_11202,Male,33,26-35,88833,Medium,East,Tier 2,Regular,Organic,16,8785,41,214.27,87,0.07,8,8,3,3.42,Detractor,0,0.179
